,P3a_Delta_Novel_similarity_spatial,P3a_Delta_Novel_similarity_locationLR,P3a_Delta_Novel_similarity_locationPA,P3a_Delta_Novel_similarity_timing,P3a_Delta_Novel_similarity_amplitude,P3a_Delta_Novel_matchScore,P3a_Delta_Novel_attr_timeMSfromTriger,P3a_Delta_Novel_attr_leftRight,P3a_Delta_Novel_attr_posteriorAnterior,P3a_Delta_Novel_attr_amplitude,P3a_Delta_Novel_attr_logAmp,P3a_Delta_Novel_attr_GFP,P3a_Delta_Novel_attr_logGFP,P3a_Delta_Novel_attr_CenterOfMassTimeMSfromTriger,P3a_Delta_Novel_attr_CenterOfMassLR,P3a_Delta_Novel_attr_CenterOfMassPA,P3a_Delta_Novel_attr_inverseTimeMSfromTriger,P3a_Delta_Novel_attr_tStart_peakChannel_MSfromTriger,P3a_Delta_Novel_attr_tStart_Average_MSfromTriger,P3a_Delta_Novel_attr_interpolatedPeakTime_MS,P3a_Delta_Novel_attr_peakERPv_broudBand,P3a_Delta_Novel_attr_peakERPv,P3a_Delta_Novel_attr_capsuleERPv_broudBand,P3a_Delta_Novel_attr_capsuleERPv,P3a_Delta_Novel_similarity_GFP,P3a_Delta_Novel_similarity_tStart_peakChannel,P3a_Delta_Novel_similarity_tStart_Average,P3a_Delta_Novel_similarity_centerOfMassTime,P3a_Delta_Novel_similarity_inverseTime,P3a_Delta_Novel_similarity_logAmp,P3a_Delta_Novel_similarity_logGFP,P3a_Delta_Novel_topo_topographicCorrCoeffAligned,P3a_Delta_Novel_topo_topographicCorrCoeff,P3a_Delta_Novel_topo_covariance,P3a_Delta_Novel_topo_covarianceAligned,P3a_Delta_Novel_topo_corr,P3a_Delta_Novel_topo_corrAligned,P3a_Delta_Novel_topo_topographicCorrCoeffAlignedSqrt3,P3a_Delta_Novel_topo_topographicCorrCoeffSqrt3,P3a_Delta_Novel_topo_asymetricCorr,P3a_Delta_Novel_topo_asymetricCorrAligned,P3a_Delta_Novel_topo_topographicSimilarity,P3a_Delta_Novel_topo_topographicSimilaritySqrt3,P3a_Delta_Novel_topo_topographicCorrBoundarySub,P3a_Delta_Novel_topo_topographicCorrBoundarySubSqrt3,P3a_Delta_Novel_topo_topographicSimilarity_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wLinear2,P3a_Delta_Novel_topo_topographicSimilarity_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wNormal2,P3a_Delta_Novel_topo_topographicSimilarityAligned,P3a_Delta_Novel_topo_topographicSimilarityAlignedSqrt3,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned,P3a_Delta_Novel_topo_topographicCorrBoundarySubAlignedSqrt3,P3a_Delta_Novel_topo_topographicSimilarityAligned_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wLinear2,P3a_Delta_Novel_topo_topographicSimilarityAligned_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wNormal2,P3b_Delta_Target_similarity_spatial,P3b_Delta_Target_similarity_locationLR,P3b_Delta_Target_similarity_locationPA,P3b_Delta_Target_similarity_timing,P3b_Delta_Target_similarity_amplitude,P3b_Delta_Target_matchScore,P3b_Delta_Target_attr_timeMSfromTriger,P3b_Delta_Target_attr_leftRight,P3b_Delta_Target_attr_posteriorAnterior,P3b_Delta_Target_attr_amplitude,P3b_Delta_Target_attr_logAmp,P3b_Delta_Target_attr_GFP,P3b_Delta_Target_attr_logGFP,P3b_Delta_Target_attr_CenterOfMassTimeMSfromTriger,P3b_Delta_Target_attr_CenterOfMassLR,P3b_Delta_Target_attr_CenterOfMassPA,P3b_Delta_Target_attr_inverseTimeMSfromTriger,P3b_Delta_Target_attr_tStart_peakChannel_MSfromTriger,P3b_Delta_Target_attr_tStart_Average_MSfromTriger,P3b_Delta_Target_attr_interpolatedPeakTime_MS,P3b_Delta_Target_attr_peakERPv_broudBand,P3b_Delta_Target_attr_peakERPv,P3b_Delta_Target_attr_capsuleERPv_broudBand,P3b_Delta_Target_attr_capsuleERPv,P3b_Delta_Target_similarity_GFP,P3b_Delta_Target_similarity_tStart_peakChannel,P3b_Delta_Target_similarity_tStart_Average,P3b_Delta_Target_similarity_centerOfMassTime,P3b_Delta_Target_similarity_inverseTime,P3b_Delta_Target_similarity_logAmp,P3b_Delta_Target_similarity_logGFP,P3b_Delta_Target_topo_topographicCorrCoeffAligned,P3b_Delta_Target_topo_topographicCorrCoeff,P3b_Delta_Target_topo_covariance,P3b_Delta_Target_topo_covarianceAligned,P3b_Delta_Target_topo_corr,P3b_Delta_Target_topo_corrAligned,P3b_Delta_Target_topo_topographicCorrCoeffAlignedSqrt3,P3b_Delta_Target_topo_topographicCorrCoeffSqrt3,P3b_Delta_Target_topo_asymetricCorr,P3b_Delta_Target_topo_asymetricCorrAligned,P3b_Delta_Target_topo_topographicSimilarity,P3b_Delta_Target_topo_topographicSimilaritySqrt3,P3b_Delta_Target_topo_topographicCorrBoundarySub,P3b_Delta_Target_topo_topographicCorrBoundarySubSqrt3,P3b_Delta_Target_topo_topographicSimilarity_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySub_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySub_wLinear2,P3b_Delta_Target_topo_topographicSimilarity_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySub_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySub_wNormal2,P3b_Delta_Target_topo_topographicSimilarityAligned,P3b_Delta_Target_topo_topographicSimilarityAlignedSqrt3,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned,P3b_Delta_Target_topo_topographicCorrBoundarySubAlignedSqrt3,P3b_Delta_Target_topo_topographicSimilarityAligned_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wLinear2,P3b_Delta_Target_topo_topographicSimilarityAligned_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wNormal2,taskData.elm_id,visit,agebin,reference_agebin,taskData._id.$oid,miscatch_P3b_target,miscatch_P3a_novel
2260,0.8383737042,0.9541492031000001,0.8786610118000001,0.9804302854000001,0.786242197,0.9052416406999999,316.0,0.0,0.25,16.23474836,2.7871539060000003,11.04097254,2.4016131290000002,380.79019339999996,0.05583524062000001,-0.1089698367,0.003164556962,220.0,236.815427,318.0,15.16975332,12.44781744,15.37009037,12.94937437,0.7561299129000001,0.9973685843000001,0.9381076448000001,0.3535847375,0.9567497987000001,0.8037604304000001,0.7817001393999999,0.39712963149999997,0.24586280489999998,7974.450499,12880.7226,87.12855606,98.95664659,0.7350396459,0.6264661515,0.1007912809,0.2132774334,0.49382679770000004,0.7904205408,0.5260574198,0.8072555698,0.5144731538,0.5472420655,0.5468634737,0.9018845479,0.8627335106,0.7757774109000001,0.5608659906,0.8246817214,0.6277444936,0.8562376175,0.5833609588,0.6519050829,0.8259525414,0.9392678658,0.9477497706999999,0.9738748854000001,0.45662817990000004,0.6354510126,0.7185891137,0.02196619289,0.26364211239999996,0.749429977,540.0,0.1875,-0.4,18.81285906,2.934540629,12.2040748,2.501769896,529.9159589999999,0.1136619508,-0.4595513217,0.0018518518520000001,300.0,390.9466192,541.0,13.72459922,12.65659887,13.24539807,12.12224385,0.3499440842,0.8553138252,0.2001769641,0.1635125088,0.06768255682,0.42151238399999996,0.4614916132,0.5000492964,-0.04319262165,-1442.848488,16704.13473,52.7889902,97.80670253,0.7937266095000001,-0.3508621511,-0.027934189539999998,0.2886909192,0.36211499700000005,0.7127690562000001,0.2470582089,0.6274798194,0.3861990648,0.2636876974,0.2523478224,0.7469064042,0.5570468265,0.41510789189999997,0.6709216004,0.8754350383,0.8136863718,0.9335817372,0.6853135583,0.8214775955,0.9107387978,0.9261521102,0.9418131275,0.9709065638,526a1d605082fca452000002,1,aob_12-16M,"'aob_12-16M', 'aob_14-19M'",526a1d605082fca452000002,0.0,0.0
2261,0.7839082276999999,0.7842742653,0.9995332785,0.7321219343,0.9785664169,0.8860081498000001,272.0,0.125,0.125,13.6292366,2.612217235,9.387022346,2.239328134,276.466112,0.043096093519999996,0.02912346935,0.003676470588,200.0,229.56401380000003,272.0,9.45699552,8.62958838,10.96567077,8.071744664,0.9609535773000001,0.8649487790000001,0.8718581954000001,0.7193750431999999,0.7084304659,0.9400256472,0.9207750996999999,0.6650020455,0.2768872775,4910.896761,11794.53393,59.9128208,73.69632602,0.8728527684,0.6517799557,0.1936635115,0.5891618184,0.700896608,0.8882829361,0.7121109934000001,0.8929954172,0.7068668001999999,0.7165547123999999,0.7167002804000001,0.8628213103,0.8078901226999999,0.8178630036,0.8621444331999999,0.9517583071,0.9197525978,0.972501637,0.8643011623000001,0.9207702073999999,0.9603851037000001,0.9575904219,0.9641261769,0.9820630884,0.6340710999999999,0.6354510126,0.9978284516,0.5281810768,0.8101195128,0.7836206703,312.0,0.1875,-0.25,8.016731104,2.081530746,5.4206655139999995,1.690218596,331.522738,-0.1547626312,-0.179168092,0.003205128205,236.0,268.8768769,312.0,13.69150938,7.65123635,11.56618593,7.275125452999999,0.793427984,0.6736017262,0.637163068,0.565169311,0.4792262394,0.8974861919,0.8703510662,0.45213415,0.05011697215,590.7918754,5329.874709000001,25.5346411,33.16619348,0.7675189440000001,0.3686902122,-0.004418821494,0.280401418,0.501557345,0.7945237156,0.46924836649999996,0.7770833251,0.511662258,0.4766977617,0.47611385310000004,0.7773446264,0.6510948478999999,0.6346757714,0.6514580676,0.866886332,0.7253386913,0.8984907591,0.6585498483,0.7302818651,0.8651409326,0.9124459145,0.9161464928,0.9580732464,52449c5d259db6c076000021,1,aob_14-19M,'aob_14-19M',,,
2263,0.21304764760000003,0.23548696100000002,0.9047110152,0.9116022418999999,0.19470814309999998,0.7474493553,288.0,0.25,0.0,2.800667895,1.029857923,1.875929924,0.6291044959000001,293.3107004,0.1504012264,-0.024483238810000002,0.003472222222,248.0,267.33096090000004,288.0,11.18220404,9.200188699999998,10.35246844,8.62732038,0.1868445927,0.8452238059999999,0.9431726679000001,0.9046177419,0.924325255,0.050228534479999996,0.041154143760000005,0.3782317895,0.2367097134,569.0690881,909.2994809,7.191732053,7.851369957,0.7231904389,0.6185935109,0.22357603780000002,0.39318350560000004,0.5776877387,0.8328453845,0.5846854202,0.8361947209999999,0.5821384875,0.5874181089,0.5888048491,0.7298481992,0.6856087913,0.7267685219,0.6306742413,0.8575676,0.6871691429000001,0.8824454804,0.6359484266,0.6914848207,0.8457424103,0.7913719940999999,0.8092899194,0.9046449597,0.6007620865,0.8360300414,0.7185891137,0.6519512555,0.1695578673,0.5088842305,324.0,0.125,-0.4,2.173784634,0.7764697195,1.511924735,0.4133834981,322.59994720000003,0.12942610699999998,-0.4328345938,0.003086419753,264.0,287.047619,322.0,8.87072901,8.3012136,9.772108377999999,8.337874557000001,0.1622070658,0.9679027031999999,0.8638029559999999,0.4856216019,0.6366686286,0.006214844735,0.004139880064,0.1959540921,-0.002868615103,-3.160683553,215.9051855,1.287699392,2.2070054359999998,0.5808332179,-0.1420880084,-0.06762784934999999,0.496097219,0.29241646260000004,0.6637439971,0.25686132030000003,0.6356717386,0.29421061579999996,0.25746233469999996,0.26049861,0.3576600435,0.2871679363,0.4475355087,0.5011765375,0.7943225839,0.6448566260999999,0.8639482359999999,0.5073120436999999,0.6491893898,0.8245946948999999,0.6505694117999999,0.7306005247,0.8653002623999999,5501c71e40a873c1062bde00,1,aob_14-19M,"'aob_12-16M', 'aob_14-19M'",5501c71e40a873c1062bde00,0.0,0.0
2266,0.0008300796645000001,0.005863794855,0.1415601475,0.9591882113,0.9963503820999999,0.583738455,320.0,0.4375,-0.4,12.05270669,2.4892892559999997,8.165329462,2.099897076,334.203475,0.34725205159999994,-0.4076193624,0.003125,216.0,240.8,320.0,6.12488471,5.04851887,8.2501191,7.113852015,0.9981051163,0.9863476731,0.9652089057,0.9094859701000001,0.9266183767,0.9910129897,0.988456572,0.5015282677,-0.08438437756000002,-1479.498708,8793.220326,20.16055878,59.54064308,0.7945083614,-0.43861890909999995,-0.06140281351,0.3304719048,0.2416337643,0.6228534484,0.1409215825,0.5203862792,0.24747072469999998,0.1428208776,0.1427953174,0.4227158497,0.2373760686,0.2358490017,0.7136225675,0.8936268145,0.8250868461,0.9379216364,0.7250678693000001,0.830227408,0.915113704,0.9220554868,0.9301008415,0.9650504208,0.5656023217,0.9940645756,0.5689794562,0.5692282101,0.12109395419999999,0.7892186692000001,316.0,0.0,-0.45,20.80925306,3.0353977469999998,13.68975528,2.616647763,328.5690383,0.03158168202,-0.48793762119999995,0.003164556962,216.0,252.25,318.0,12.33014499,10.83525581,9.226947261,7.921642123,0.1596817271,0.4066679668,0.4167483377,0.5385536986,0.5316877402,0.31266673300000003,0.3274582543,0.7820405498,0.10288557050000001,2739.22565,20821.04929,53.210671,97.30895099,0.921318427,0.4685811602,0.04438584623,0.7106846540999999,0.4852067403,0.7857944222,0.46109942229999995,0.7725587684,0.49474897450000005,0.46869608049999995,0.4665127914,0.6930932925,0.5933710403,0.5777910722999999,0.8873212463,0.960934148,0.9650045592000001,0.9881960685,0.8892510173,0.9656808484999999,0.9828404242000001,0.9673485643,0.9850662981,0.9925331491,5268a887b614afb42b000022,1,aob_12-16M,"'aob_12-16M', 'aob_14-19M'",5268a887b614afb42b000022,0.0,0.0
2267,0.6338763117,0.7214116743000001,0.8786610118000001,0.9591882113,0.9938745631,0.8669230869,320.0,-0.0625,0.25,13.10684397,2.5731345340000003,8.96707288,2.1935592999999995,319.3359842,-0.12071627050000001,0.07477315177999999,0.003125,212.0,251.55400699999998,319.0,17.34424307,15.29964089,15.1526,13.591196100000001,0.9866340570000001,0.9670093314,0.9998079524,0.993473264,0.9266183767,0.9608534359,0.9491878449,0.3577666791,0.1946600337,4986.332866,9164.406873,78.27503262,83.06012809,0.7099045558,0.5795518076,0.09528756161,0.2011754321,0.5873825679,0.8374785347,0.5973106275,0.8421706084999999,0.5933389932,0.6014122409,0.6009808413000001,0.8955862084,0.8196615506,0.7458765638,0.6232903353,0.8542076653,0.7016630566,0.8886066049,0.6289967754,0.7057903555,0.8528951778,0.9235547727,0.9141846232999999,0.9570923116,0.7663068425,0.8983953687999999,0.8529728325,0.3083520242,0.9982350107,0.8452689756999999,468.0,-0.0625,-0.35,10.80592653,2.3800947359999998,7.1496683139999995,1.9670659659999998,476.2047428999999,-0.09928493728,-0.27377207,0.002136752137,300.0,345.843318,469.0,16.26482255,14.37237726,14.88582393,13.70065499,0.9905880681,0.8553138252,0.7376592899,0.5468919967,0.34171757,0.9876312906,0.9970380367,0.4511078693,0.1630682224,2916.550302,8068.272119,43.34316056,49.14754198,0.7669377842,0.5463317569,0.06983785947,0.2581065782,0.5761613173,0.8321111964,0.5674182170000001,0.8278807001,0.5972221726,0.5859927374,0.5807561025,0.8678747223000001,0.7871329255,0.7121028762999999,0.6533190512,0.8677110090000001,0.7736909478,0.918027812,0.6649138095,0.7822687106,0.8911343553,0.8923219383,0.9034050259,0.951702513,553f7dad35e8a5cf705eea24,1,aob_12-16M,"'aob_12-16M', 'aob_14-19M'",553f7dad35e8a5cf705eea24,0.0,0.0
2268,0.8383737042,0.9541492031000001,0.8786610118000001,0.6792191672,0.02147889945,0.8594785747,268.0,0.0,0.25,27.38984694,3.310172395,18.14762154,2.8985395069999997,282.2905418,-0.04151830646,-0.00016895314980000002,0.003731343284,184.0,221.9125364,266.0,16.73911404,13.37695791,15.53760754,13.03502782,0.02293330536,0.6600419893,0.7831990440000001,0.790437018,0.6408622985,0.2844524475,0.2750348934,0.5100985063,0.1597630308,5810.142551,18550.8814,129.257249,149.39280549999998,0.7990084101999999,0.5426153770000001,0.0928219882,0.37655700700000005,0.6458767582,0.8644035708,0.6197768208,0.8525995714,0.6520930117,0.6244642728,0.623418893,0.8591980873999999,0.7693450570999999,0.7160793976000001,0.7464907513,0.9071410298,0.7895562951,0.9242604442,0.7518443895,0.7938543208,0.8969271604000001,0.9484924207,0.9496120923,0.9748060462,0.9459645896,0.9940645756,0.9516128156,0.8434887926000001,0.005297362801,0.9557610969,344.0,0.0,-0.3,26.40454469,3.2735361430000003,17.34662246,2.853397817,364.7072424,-0.006197621709000001,-0.2868447448,0.002906976744,248.0,285.4578313,345.0,12.93360728,12.43822301,13.13846449,11.75167504,0.009165181003000001,0.8264477687999999,0.8467240133,0.8494352801999999,0.8651348084,0.1295622844,0.1324402942,0.6745181109999999,0.5587146015,21821.51787,26344.41444,131.9632327,138.3557508,0.8769965233,0.8236259228,0.40121939630000003,0.5376305889999999,0.7829891118000001,0.9216907754000001,0.8532311611,0.9484670239,0.789674832,0.8576871079,0.8562684804,0.9340254662999999,0.9277855657999999,0.9078799743000001,0.8209184048,0.9363394701000001,0.9298968129999999,0.9760639056999999,0.8276097890999999,0.9324422798,0.9662211398999999,0.9673773884,0.983736628,0.9918683140000001,528d9581cd92b28432000012,1,aob_14-19M,"'aob_12-16M', 'aob_14-19M'",,,
2270,0.7418581962,0.9810953668000001,0.7561529912,0.6792191672,0.5321788882999999,0.6366697241,268.0,0.0625,0.3125,18.54124528,2.919997725,12.31455532,2.510781922,276.0094523,0.2782046748,0.42029516159999997,0.003731343284,192.0,218.61403509999997,268.0,20.28294897,16.71506737,17.80803023,15.51943223,0.5423816133,0.7688265564,0.7407522511,0.7136036398000001,0.6408622985,0.6694631972,0.6665947752,0.5462231915,-0.04333550218999999,-911.0320795,11483.1218,34.50280615,75.49270382,0.8174415556,-0.3512486075,-0.03868361018,0.41334089469999996,0.31139852170000004,0.6778061662999999,0.238691715,0.620315236,0.3159165382,0.2413288588,0.2415734329,0.5168449356,0.3515000038,0.3593365429,0.6813450554,0.8799453545,0.7915600545999999,0.9250416556000001,0.6858056214,0.7944592659999999,0.8972296329999999,0.8939793781,0.9218394443000001,0.9609197221,0.36350899979999995,0.42616714850000004,0.8529728325,0.9944683688,0.02495755273,0.8278564317,372.0,0.25,-0.35,23.94131574,3.1756056580000003,15.60445412,2.7475563939999996,440.53814960000005,0.2595869555,-0.156298195,0.002688172043,268.0,304.968661,374.0,16.52473016,15.14547911,17.96295218,16.65701378,0.04215011058999999,0.9864905244,0.9904659519,0.8527378815000001,0.9999511469,0.19177607289999998,0.2051619821,0.46985472240000004,0.102494605,4407.6838,20205.6591,92.80392377,116.3869367,0.777417893,0.4679868702,0.023877799840000002,0.22010832649999998,0.4639402581,0.7741421006,0.45703180509999997,0.7702803303,0.4819585663,0.4713695112,0.4716988152,0.8385837045000001,0.7195622398,0.6648438375,0.5818351556,0.8348337272,0.6897638909999999,0.8835547889,0.6035410728,0.7099998379000001,0.8549999189,0.9327306486,0.9361506234999999,0.9680753118000001,55d797ff32991e86075a0f10,1,aob_14-19M,'aob_14-19M',55d797ff32991e86075a0f10,0.0,0.0
2271,0.4700063536,0.4874011071,0.9643112145,0.8734955351000001,0.5527680958,0.8262834808,284.0,0.1875,0.1875,6.666511365,1.897096689,4.475357941,1.498586335,274.8640846,0.1577035671,0.2055804809,0.003521126761,212.0,228.3478261,283.0,12.66036169,10.369541499999999,12.70782432,10.45071046,0.5460256372,0.9670093314,0.8588872398,0.6990316809,0.8814250406999999,0.6593929758,0.6412787875,0.6177452203,0.20882048109999998,1389.304864,4109.924635,18.73583529,25.50844545,0.8516669573000001,0.5932772531,0.1416203396,0.6137859003,0.5709977165,0.8296179189,0.5923116774,0.8398146215000001,0.5775102927,0.5962069913,0.5968112848,0.7576343793000001,0.6978169338,0.7201930027,0.7774013743000001,0.9194930155,0.9030703162999999,0.9665860488,0.7817290333,0.9049311041,0.952465552,0.9145795567,0.9547500279000001,0.9773750139,0.8479100767000001,0.9940645756,0.8529728325,0.9850390928,0.8022136351000001,0.9764229834,368.0,0.0,-0.35,7.946046795,2.072674546,5.198465281,1.6483634440000001,380.32581980000003,-0.01346556435,-0.3706008997,0.002717391304,240.0,305.5633803,369.0,11.38546159,9.99482279,11.10212298,9.367355896,0.7548198840000001,0.727050216,0.9922112490999999,0.9446822435,0.9966289520999999,0.8896551954999999,0.8260074595999999,0.6998484435,0.6829947031999999,7956.267265,8152.5980150000005,40.20402384,40.53055973,0.8878399173,0.8806549459999999,0.5462110674,0.5689255253,0.841610753,0.9441415094,0.9301386895,0.9761485267,0.850039523,0.9320802126000001,0.9318137870000001,0.9654118145,0.9738611965999999,0.9607565995,0.8484462905,0.9466907167,0.9440203495,0.9809806751000001,0.8565748387000001,0.9452469059,0.9726234529000001,0.9650810981,0.9789847702,0.9894923851,51f02c731e3450902c00003d,1,aob_14-19M,"'aob_12-16M', 'aob_14-19M'",,,
2274,0.5454975954,0.7214116743000001,0.7561529912,0.8734955351000001,0.5400437383,0.7030378534,284.0,-0.0625,0.3125,6.552803917,1.879893037,4.478098435,1.4991985,284.84373450000004,-0.02496253661,0.3038508625,0.003521126761,228.0,250.79166669999998,285.0,12.5098979,9.3573962,11.94807661,9.356938149,0.5464889542,0.9935412575,0.9993129552,0.8196604313,0.8814250406999999,0.6410446532,0.6419526363,0.6090762956,-0.06108021365,-348.8678258,3478.820886,12.91915534,22.51092759,0.8476643123000001,-0.3938221896,-0.11475124240000001,0.8084492783,0.4648741188,0.7746611735,0.3767336643,0.7222343554999999,0.46826417509999996,0.3785284821,0.37954115479999995,0.6141654995,0.4619343742,0.5251275304999999,0.8100179425,0.9321766345999999,0.9051268101000001,0.9673192036,0.8136073328,0.9070271465,0.9535135732,0.9044856571,0.9441413326000001,0.9720706662999999,0.8278174741,0.9705086053,0.8529728325,0.9850390928,0.23783036,0.8987755248999999,368.0,0.0625,-0.35,3.068461971,1.121176449,2.068069029,0.7266153356999999,414.5262396,0.5093190052000001,-0.28899976920000003,0.002717391304,292.0,302.467433,367.0,10.23763986,8.60642188,9.39138391,7.759433164,0.22287529179999999,0.931022564,0.9812389144,0.9848273089,0.9966289520999999,0.04750158818,0.03153364734,0.4339341749,0.3563602944,1634.931533,1990.829722,9.847281848,10.66253026,0.7570791484,0.7089731201,0.21735771350000002,0.2773377651,0.4882389603,0.787427922,0.5494227053,0.8190345098,0.5048013816,0.5670920253,0.5678548793,0.8525098206999999,0.8660452255,0.8356360803,0.5286598644,0.8085845648000001,0.6073498767000001,0.8468626565999999,0.546834136,0.6273479311,0.8136739656,0.8940550286,0.9315058242,0.9657529120999999,5615a57583609b152d5ebad2,1,aob_14-19M,'aob_14-19M',5615a57583609b152d5ebad2,0.0,0.0
2275,0.8383737042,0.9541492031000001,0.8786610118000001,0.969110239,0.1657306075,0.9060828322,296.0,0.0,0.25,22.68980001,3.121915485,14.81492078,2.695634834,301.92458930000004,0.08398605739000001,0.1167010846,0.003378378378,224.0,251.69759449999998,297.0,18.826845600000002,15.09760397,16.24231965,13.72150107,0.19441344489999998,0.9997873674,0.9998670383,0.9663412831999999,0.9820354357,0.4562069684,0.46514086130000004,0.6582825236,0.3633974253,10151.28031,18388.711519999997,116.79898229999999,116.68333329999999,0.8699028929000001,0.7136094874,0.28432875620000003,0.5333392055,0.8154345443000001,0.9342498465000001,0.7761304901999999,0.9189916845,0.8180627769,0.7778747933,0.7775672169,0.9257920805,0.8454716035,0.8304029606000001,0.8146271387,0.9339413944,0.9106634083,0.9692875373000001,0.8176358209000001,0.9119011547,0.9559505773,0.9508529431999999,0.9666940609,0.9833470304999999,0.8479100767000001,0.9940645756,0.8529728325,0.9328705596,0.8585571986,0.9549973355,400.0,0.0,-0.35,13.70012378,2.617404868,8.991063667999999,2.1962311580000002,400.2080587,0.007339316328,-0.2393634946,0.0025,272.0,302.6111111,398.0,16.44559467,14.4478797,14.89061755,13.07823304,0.9075315456999999,0.9972338009,0.9818505772,0.9992169679,0.8957721976,0.8080698951999999,0.8466497874,0.5408603968,0.5716142448,11811.65662,11176.1688,70.84747836,66.55191344,0.8147575511,0.8299164017,0.41168099399999997,0.35156777659999994,0.7589288391,0.9121515884,0.8641836086,0.9525080940999999,0.7681190840000001,0.8691830440999999,0.8693879254000001,0.9462342009,0.9620397747,0.9487472940999999,0.712914102,0.8933309936,0.825956845,0.9382511792,0.7216523928,0.831258336,0.9156291679999999,0.9290848313,0.9479548964,0.9739774481999999,52a0290cc2bd3a0274000017,1,aob_14-19M,"'aob_14-19M', 'aob_18-25'",52a0290cc2bd3a0274000017,0.0,0.0
2276,0.9200967768000001,0.9541492031000001,0.9643112145,0.6250708553000001,0.8871319388,0.8255439814,264.0,0.0,0.1875,15.13901087,2.7172749130000002,10.60821678,2.361628869,279.53259130000004,0.08116932902000001,-0.1558988449,0.003787878788,172.0,213.91202349999998,263.0,14.29063277,11.10952427,11.44880816,9.280710793999999,0.82210116,0.4919076782,0.6774610936,0.7574463345999999,0.5712009021,0.8655209825,0.8205079872,0.2834147072,0.1585296674,3887.6858810000003,6950.291222,76.23872171,75.07238088,0.6568619841,0.5412154462,0.08108800325,0.1587094917,0.6218470906,0.8535478425,0.604581777,0.8455741238,0.6286499009000001,0.6096370694,0.6093213572999999,0.856136992,0.7723297037000001,0.7464699401999999,0.6123337405,0.8491727779000001,0.6401176026,0.8618266576000001,0.618139502,0.6448793392000001,0.8224396695999999,0.8938906312999999,0.8787582590999999,0.9393791295999999,0.8549245464,0.8983953687999999,0.9516128156,0.6106099043,0.512890164,0.8613220302,320.0,-0.0625,-0.3,16.55460828,2.806664509,11.14236719,2.4107547069999997,327.6949838,0.009316493487,-0.33556371450000005,0.003125,224.0,260.1848185,319.0,11.63468771,11.20969441,12.47034954,10.09066424,0.5365746414,0.5100076427,0.5193096141,0.5307214985,0.5844194006,0.57762929,0.5792283417,0.6878852536,0.1980982003,4764.179784,16543.35584,60.59717657,83.82667302,0.8827519112000001,0.582944009,0.09813812294,0.5776594983,0.614300996,0.8500811898999999,0.6167160993999999,0.8511937548999999,0.6269134521999999,0.62672854,0.624450325,0.8228859168000001,0.7454006356,0.7257923334,0.8497889115999999,0.9471898161,0.9342495458,0.9775844806999999,0.851782507,0.9350523851000001,0.9675261926000001,0.9648167308,0.9772434248999999,0.9886217124,51f02c7f1e3450902c00003f,1,aob_14-19M,'aob_14-19M',,,
